-1.000000070780515671e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.500000037252902985e-02,-5.860372314453125000e+02
2.700000070035457611e-02,-1.366145141601562500e+03
2.900000102818012238e-02,-1.318969116210937500e+03
3.100000135600566864e-02,-1.301276977539062500e+03
3.299999982118606567e-02,-1.062689086914062500e+03
3.500000014901161194e-02,-1.111179565429687500e+03
3.700000047683715820e-02,-8.788355102539062500e+02
3.900000080466270447e-02,-3.604828491210937500e+02
4.100000113248825073e-02,2.773095092773437500e+02
4.300000146031379700e-02,3.497110900878906250e+02
4.500000178813934326e-02,8.691439819335937500e+02
4.700000211596488953e-02,1.532771240234375000e+03
4.900000244379043579e-02,2.125513183593750000e+03
5.100000277161598206e-02,1.950733642578125000e+03
5.300000309944152832e-02,2.289514404296875000e+03
5.500000342726707458e-02,2.704359130859375000e+03
5.700000375509262085e-02,2.807663818359375000e+03
5.900000408291816711e-02,2.311628417968750000e+03
6.100000441074371338e-02,1.924250610351562500e+03
6.300000101327896118e-02,2.039413330078125000e+03
6.500000506639480591e-02,1.795286987304687500e+03
6.700000166893005371e-02,2.075014648437500000e+03
6.900000572204589844e-02,1.930127197265625000e+03
7.100000232458114624e-02,1.157285888671875000e+03
7.300000637769699097e-02,1.446906250000000000e+03
7.500000298023223877e-02,1.484923828125000000e+03
7.700000703334808350e-02,8.852977294921875000e+02
7.900000363588333130e-02,1.116195190429687500e+03
8.100000023841857910e-02,4.925166015625000000e+02
8.300000429153442383e-02,3.542002258300781250e+02
8.500000089406967163e-02,4.628659362792968750e+02
8.700000494718551636e-02,3.593703613281250000e+02
8.900000154972076416e-02,3.347995376586914062e+01
9.100000560283660889e-02,6.535193634033203125e+01
9.300000220537185669e-02,-7.098347778320312500e+02
9.500000625848770142e-02,-1.051083984375000000e+02
9.700000286102294922e-02,-1.424084320068359375e+02
9.900000691413879395e-02,1.560440826416015625e+02
1.010000035166740417e-01,3.391275939941406250e+02
1.030000075697898865e-01,9.275582885742187500e+02
1.050000041723251343e-01,1.333477661132812500e+03
1.070000082254409790e-01,1.774602172851562500e+03
1.090000048279762268e-01,2.386177001953125000e+03
1.110000088810920715e-01,2.999965087890625000e+03
1.130000054836273193e-01,3.406920410156250000e+03
1.150000020861625671e-01,4.346499511718750000e+03
1.170000061392784119e-01,4.591762695312500000e+03
1.190000027418136597e-01,5.555831054687500000e+03
1.210000067949295044e-01,6.656668457031250000e+03
1.230000033974647522e-01,7.571602539062500000e+03
1.250000000000000000e-01,8.517671875000000000e+03
1.270000040531158447e-01,1.015883984375000000e+04
1.290000081062316895e-01,1.162170410156250000e+04
1.310000121593475342e-01,1.340408886718750000e+04
1.330000013113021851e-01,1.442833105468750000e+04
1.350000053644180298e-01,1.565194531250000000e+04
1.370000094175338745e-01,1.671401757812500000e+04
1.390000134706497192e-01,1.725062695312500000e+04
1.410000026226043701e-01,1.866756445312500000e+04
1.430000066757202148e-01,2.026321484375000000e+04
1.450000107288360596e-01,2.100578710937500000e+04
1.469999998807907104e-01,2.225851953125000000e+04
1.490000039339065552e-01,2.334039648437500000e+04
1.510000079870223999e-01,2.510139062500000000e+04
1.530000120401382446e-01,2.563496093750000000e+04
1.550000011920928955e-01,2.637594335937500000e+04
1.570000052452087402e-01,2.735997460937500000e+04
1.590000092983245850e-01,2.777904101562500000e+04
1.610000133514404297e-01,2.861477148437500000e+04
1.630000025033950806e-01,2.897600781250000000e+04
1.650000065565109253e-01,2.985322656250000000e+04
1.670000106096267700e-01,3.054995312500000000e+04
1.690000146627426147e-01,3.133843750000000000e+04
1.710000038146972656e-01,3.210701171875000000e+04
1.730000078678131104e-01,3.276222656250000000e+04
1.750000119209289551e-01,3.286513671875000000e+04
1.770000010728836060e-01,3.291032421875000000e+04
1.790000051259994507e-01,3.296715625000000000e+04
1.810000091791152954e-01,3.237122851562500000e+04
1.830000132322311401e-01,3.283097265625000000e+04
1.850000023841857910e-01,3.363317578125000000e+04
1.870000064373016357e-01,3.372024609375000000e+04
1.890000104904174805e-01,3.405339843750000000e+04
1.910000145435333252e-01,3.397950000000000000e+04
1.930000036954879761e-01,3.432903515625000000e+04
1.950000077486038208e-01,2.108694726562500000e+04
1.970000118017196655e-01,2.624198437500000000e+04
1.990000158548355103e-01,2.982931250000000000e+04
2.010000050067901611e-01,4.033937109375000000e+04
2.030000090599060059e-01,4.026555859375000000e+04
2.050000131130218506e-01,3.552545703125000000e+04
2.070000171661376953e-01,3.591155468750000000e+04
2.090000063180923462e-01,3.531661718750000000e+04
2.110000103712081909e-01,3.547220312500000000e+04
2.130000144243240356e-01,3.622365234375000000e+04
2.150000035762786865e-01,3.438873437500000000e+04
2.170000076293945312e-01,3.443397656250000000e+04
2.190000116825103760e-01,3.505550781250000000e+04
2.210000157356262207e-01,3.369859765625000000e+04
2.230000048875808716e-01,3.378365234375000000e+04
2.250000089406967163e-01,3.371270312500000000e+04
2.270000129938125610e-01,3.283282031250000000e+04
2.290000170469284058e-01,3.161819335937500000e+04
2.310000061988830566e-01,3.082572851562500000e+04
2.330000102519989014e-01,2.755152148437500000e+04
2.350000143051147461e-01,2.924716210937500000e+04
2.370000183582305908e-01,2.928406445312500000e+04
2.390000075101852417e-01,2.918368554687500000e+04
2.410000115633010864e-01,2.881362890625000000e+04
2.430000156164169312e-01,2.621975585937500000e+04
2.450000047683715820e-01,2.635411328125000000e+04
2.470000088214874268e-01,3.070722656250000000e+04
2.490000128746032715e-01,3.413835546875000000e+04
2.510000169277191162e-01,3.198197460937500000e+04
2.530000209808349609e-01,3.416636328125000000e+04
2.550000250339508057e-01,0.000000000000000000e+00
2.569999992847442627e-01,0.000000000000000000e+00
2.590000033378601074e-01,0.000000000000000000e+00
2.610000073909759521e-01,0.000000000000000000e+00
2.630000114440917969e-01,0.000000000000000000e+00
2.650000154972076416e-01,0.000000000000000000e+00
2.670000195503234863e-01,0.000000000000000000e+00
2.690000236034393311e-01,0.000000000000000000e+00
2.710000276565551758e-01,0.000000000000000000e+00
2.730000019073486328e-01,0.000000000000000000e+00
2.750000059604644775e-01,0.000000000000000000e+00
2.770000100135803223e-01,0.000000000000000000e+00
